essay_id,sentence_id,sentence,label
essay_00301,s002458,"she works two jobs to make ends meet; at least, that was her reason for not having time to join us.",0
essay_00302,s002459,the reason for why i am here is because i need to go get my degree.,0
essay_00302,s002460,having a degree will allow me to get a good paying job in the future.,0
essay_00302,s002461,"additionally, it will increase my chances of getting a job in the first place.",0
essay_00302,s002462,i consider myself to be a lifelong learner.,0
essay_00302,s002463,this means that i dedicate my life to learning in the sense that learning will never end.,0
essay_00302,s002464,it is an ongoing process.,0
essay_00302,s002465,"there is so much stuff in the world to learn about and therefore, you can never stop learning.",0
essay_00302,s002466,"it's impossible because you learn something new pretty much everyday.the reason for why i am taking this class, physics 232, is because it is required for my major.",0
essay_00302,s002467,i am a chemistry major and that requires this course to be completed.,0
essay_00302,s002469,my goal is just to pass this course.,0
essay_00302,s002470,i do not necessarily care about the grade i get as long as i pass.,0
essay_00302,s002471,"however, that does not mean that i do not want an a. last semester, i recall doing an essay like this.",0
essay_00302,s002472,i think it was exactly the same prompt as well.,0
essay_00302,s002473,i recall writing the same stuff for both essays.,0
essay_00304,s002482,i am in this physics lab or this university to achieve higher education.,0
essay_00304,s002483,i picked this physics class because this is the most interesting branch of science for me.,0
essay_00304,s002484,the reason behind that is physics is very applicable and available compared to another branch of science.,0
essay_00306,s002501,"i am here, i guess to start initially with san francisco state because i had a change of plans in my major.",0
essay_00306,s002502,"before starting my freshman year two years ago, i was applying to schools for architecture and for computer science.",0
essay_00306,s002503,"since i didn't get accepted into the architecture schools i applied for, i decided to move towards san francisco state in order to study computer science.",0
essay_00306,s002504,"in the fall of 2017 when i first began my studies here, i was only taking electives and calculus i as a math class.",0
essay_00306,s002505,"i put a ton of work into the semester and achieved all a's, but during this period i had less of a social life.",0
essay_00306,s002506,i invested more time into my social life once spring came around.,0
essay_00306,s002507,time went by much faster because i balanced study time in the library with being out and about in the city.,0
essay_00306,s002508,"during the spring, i took physics 220, one of the more challenging courses i had taken here, in addition to data structures and a few other courses.",0
essay_00306,s002509,"the reason i bring up the chronological order of freshman year's events is because i developed an acute fondness for computer science and the field of programming. i absolutely love programming, and any concept related to it, but the other required courses such as physics were what have always troubled me.",0
essay_00306,s002511,i find it necessary to be challenged in this way because it changes my perception.,0
essay_00306,s002512,i am able to learn differently because i am challenged with unfamiliar topics that i'm not accustomed to.,0
essay_00307,s002513,the reason i am here is to do experiments and get a better understanding of physics.,0
essay_00307,s002514,i am an aspiring engineer and i love doing experiments and get in depth of what is going on behind the scenes or what causes something and why.,1
